"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.908705115E0,7.000000216E-3,-1.499999966E-2,-1.059999987E-1,1.072846668E-1
4.913686117E0,1.600000076E-2,-3.000000026E-3,-1.010000035E-1,1.023034737E-1
4.918667346E0,8.999999613E-3,-9.999999776E-3,-9.600000083E-2,9.693812536E-2
4.923648487E0,1.400000043E-2,-7.000000216E-3,-9.099999815E-2,9.233633997E-2
4.928629488E0,8.999999613E-3,-3.000000026E-3,-1.030000001E-1,1.034359706E-1
4.933610639E0,8.999999613E-3,-7.000000216E-3,-1.010000035E-1,1.016415304E-1
4.938591870E0,8.999999613E-3,-9.999999776E-3,-1.180000007E-1,1.187644735E-1
4.943572872E0,7.000000216E-3,-4.999999888E-3,-1.080000028E-1,1.083420537E-1
4.948554043E0,2.000000095E-3,-3.000000026E-3,-1.110000014E-1,1.110585446E-1
4.953535045E0,7.000000216E-3,-8.000000380E-3,-1.010000035E-1,1.015578688E-1
4.958516197E0,4.999999888E-3,-9.999999776E-3,-9.600000083E-2,9.664884973E-2
4.963497214E0,4.999999888E-3,-1.200000010E-2,-1.150000021E-1,1.157324522E-1
4.968478443E0,9.999999776E-3,-1.200000010E-2,-1.129999980E-1,1.140745351E-1
4.973459599E0,1.200000010E-2,-1.499999966E-2,-9.600000083E-2,9.790301401E-2
4.978440589E0,1.700000092E-2,-4.999999888E-3,-1.010000035E-1,1.025426777E-1
4.983421740E0,0.000000000E0,-1.300000027E-2,-1.129999980E-1,1.137453277E-1
4.988402995E0,-1.000000047E-3,-1.300000027E-2,-1.030000001E-1,1.038219631E-1
4.993383997E0,3.000000026E-3,1.000000047E-3,-8.399999887E-2,8.405950160E-2
4.998365149E0,3.000000026E-3,-1.499999966E-2,-1.080000028E-1,1.090779565E-1
5.003346165E0,9.999999776E-3,-1.300000027E-2,-1.059999987E-1,1.072613618E-1
