"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.511307119E1,-2.750999928E0,-3.887000084E0,-2.039000034E0,5.180182564E0
2.511805187E1,-2.533999920E0,-3.707999945E0,-1.404999971E0,4.705788362E0
2.512303302E1,-2.638000011E0,-3.434999943E0,-6.949999928E-1,4.386489902E0
2.512801395E1,-2.911000013E0,-3.187999964E0,-2.700000107E-1,4.325524807E0
2.513299486E1,-3.035000086E0,-3.019000053E0,-2.840000093E-1,4.290249742E0
2.513797579E1,-3.239000082E0,-1.985999942E0,-7.689999938E-1,3.876425969E0
2.514295671E1,-2.868000031E0,-1.906000018E0,-8.830000162E-1,3.554989349E0
2.514793762E1,-2.536999941E0,-1.718999982E0,-1.052000046E0,3.240066934E0
2.515291854E1,-2.217999935E0,-1.646999955E0,-1.588999987E0,3.187013260E0
2.515789947E1,-2.003999949E0,-1.567000031E0,-1.970999956E0,3.218127673E0
2.516288040E1,-1.776000023E0,-1.496000051E0,-2.213000059E0,3.207734636E0
2.516786132E1,-1.422999978E0,-1.462000012E0,-2.375000000E0,3.130973966E0
2.517284230E1,-1.075000048E0,-1.462000012E0,-2.437000036E0,3.038426948E0
2.517782323E1,-7.699999809E-1,-1.361999989E0,-2.493999958E0,2.944143293E0
2.518280407E1,-5.130000114E-1,-1.202000022E0,-2.532000065E0,2.849385441E0
2.518778506E1,-2.579999864E-1,-1.095999956E0,-2.546000004E0,2.783863487E0
2.519276591E1,-3.000000026E-3,-1.054999948E0,-2.456000090E0,2.673007731E0
2.519774688E1,2.169999927E-1,-1.049000025E0,-2.141999960E0,2.394922520E0
2.520272781E1,3.310000002E-1,-1.054999948E0,-1.661999941E0,1.996203820E0
2.520770873E1,2.590000033E-1,-1.065000057E0,-1.226999998E0,1.645246218E0
2.521268963E1,2.469999939E-1,-1.366000056E0,-7.200000286E-1,1.563766348E0
2.521767055E1,4.620000124E-1,-1.728999972E0,-3.249999881E-1,1.818930979E0
2.522265148E1,9.449999928E-1,-2.121999979E0,-1.449999958E-1,2.327430750E0
2.522763238E1,1.534000039E0,-2.447999954E0,-9.700000286E-2,2.890548200E0
2.523261330E1,1.993999958E0,-2.638000011E0,-1.389999986E-1,3.309743327E0
2.523759424E1,2.302000046E0,-2.739000082E0,-2.090000063E-1,3.583993117E0
2.524257539E1,2.480000019E0,-2.744999886E0,-2.360000014E-1,3.706901734E0
2.524755631E1,2.581000090E0,-2.746999979E0,-1.550000012E-1,3.772478674E0
2.525253724E1,2.674000025E0,-2.720999956E0,-2.000000095E-3,3.814986356E0
2.525751793E1,2.881999969E0,-2.674999952E0,1.640000045E-1,3.935536122E0
2.526249908E1,3.115000010E0,-2.664999962E0,1.519999951E-1,4.102262041E0
2.526748001E1,3.280999899E0,-2.658999920E0,2.999999933E-2,4.223285559E0
2.527246093E1,3.306999922E0,-2.661999941E0,-8.900000155E-2,4.246223401E0
2.527744186E1,3.290999889E0,-2.628999949E0,-2.259999961E-1,4.218222019E0
2.528242278E1,3.321000099E0,-2.602999926E0,-3.409999907E-1,4.233312092E0
2.528740370E1,3.459000111E0,-2.589999914E0,-3.549999893E-1,4.335759024E0
2.529238462E1,3.724999905E0,-2.548000097E0,-2.980000079E-1,4.522911981E0
2.529736554E1,4.039000034E0,-2.519000053E0,-2.269999981E-1,4.765544202E0
2.530234647E1,4.308000088E0,-2.595000029E0,-2.109999955E-1,5.033628006E0
2.530732739E1,4.407999992E0,-2.663000107E0,-2.910000086E-1,5.158169686E0
2.531230833E1,4.361999989E0,-2.691999912E0,-3.199999928E-1,5.135786933E0
2.531728925E1,4.216000080E0,-2.706000090E0,-2.310000062E-1,5.015022848E0
2.532227017E1,4.092000008E0,-2.783999920E0,-3.799999878E-2,4.949400329E0
2.532725108E1,4.144999981E0,-2.852999926E0,1.609999985E-1,5.034536167E0
2.533223207E1,4.390999794E0,-2.993000031E0,3.819999993E-1,5.327743647E0
2.533721298E1,4.756000042E0,-3.167999983E0,6.859999895E-1,5.755550041E0
2.534219391E1,5.124000072E0,-3.417000055E0,1.085999966E0,6.253851777E0
2.534717483E1,5.466000080E0,-3.700999975E0,1.592000008E0,6.790362414E0
2.535215573E1,5.822999954E0,-4.013000011E0,2.174000025E0,7.398498068E0
2.535713665E1,6.236999989E0,-4.366000175E0,2.762000084E0,8.098812929E0
2.536211758E1,6.656000137E0,-4.782999992E0,3.188999891E0,8.794836386E0
2.536709850E1,7.155000210E0,-5.184000015E0,3.410000086E0,9.470796416E0
2.537207943E1,7.801000118E0,-5.576000214E0,3.523999929E0,1.021596578E1
2.537706036E1,8.489000320E0,-5.907999992E0,3.401999950E0,1.088766247E1
2.538204128E1,9.151000023E0,-6.089000225E0,3.062000036E0,1.141019585E1
2.538702220E1,9.720000267E0,-6.175000191E0,2.684000015E0,1.182425002E1
2.539200313E1,1.027600002E1,-6.224999905E0,2.273000002E0,1.222756432E1
2.539698405E1,1.081700039E1,-6.217000008E0,1.730999947E0,1.259583055E1
2.540196520E1,1.130900002E1,-6.100999832E0,1.131999969E0,1.289950015E1
2.540694612E1,1.172299957E1,-5.995999813E0,7.009999752E-1,1.318605831E1
2.541192705E1,1.208899975E1,-5.947999954E0,5.929999948E-1,1.348607680E1
2.541690796E1,1.252099991E1,-5.771999836E0,7.250000238E-1,1.380641321E1
2.542188889E1,1.312100029E1,-3.874000072E0,5.939999819E-1,1.369384391E1
2.542686980E1,1.336699963E1,-1.919000030E0,5.389999747E-1,1.351479786E1
2.543185073E1,1.337300014E1,-1.800000072E-1,3.980000019E-1,1.338013217E1
2.543683165E1,1.314000034E1,1.276999950E0,2.310000062E-1,1.320392740E1
2.544181258E1,1.243000031E1,2.496000051E0,7.599999756E-2,1.267835557E1
2.544679350E1,1.115100002E1,3.319999933E0,1.000000047E-3,1.163474117E1
2.545177448E1,9.482999802E0,3.836999893E0,1.270000041E-1,1.023063939E1
2.545675533E1,7.881999969E0,4.164000034E0,1.400000006E-1,8.915403513E0
2.546173625E1,6.454999924E0,4.394999981E0,-2.039999962E-1,7.811828521E0
2.546671718E1,5.389999866E0,4.580999851E0,-8.489999771E-1,7.124497116E0
2.547169811E1,4.867000103E0,4.843999863E0,-1.687000036E0,7.070925950E0
2.547667913E1,4.734000206E0,5.149000168E0,-2.740000010E0,7.512027738E0
2.548166006E1,4.603000164E0,5.380000114E0,-4.001999855E0,8.133142971E0
2.548664098E1,4.265999794E0,5.556000233E0,-5.363999844E0,8.822719941E0
2.549162189E1,3.674000025E0,5.899000168E0,-6.550000191E0,9.549815792E0
2.549660282E1,2.707000017E0,6.287000179E0,-7.278999805E0,9.991899645E0
2.550158374E1,1.504999995E0,6.602000237E0,-7.484000206E0,1.009265531E1
2.550656466E1,3.650000095E-1,6.818999767E0,-7.241000175E0,9.953093307E0
2.551154558E1,-6.190000176E-1,6.916999817E0,-6.610000134E0,9.587499635E0
2.551652650E1,-1.386000037E0,6.868000031E0,-5.665999889E0,9.010769960E0
2.552150742E1,-1.830000043E0,6.755000114E0,-4.782000065E0,8.476228603E0
2.552648834E1,-2.061000109E0,6.630000114E0,-4.047999859E0,8.036848003E0
2.553146926E1,-2.230999947E0,6.545000076E0,-3.382999897E0,7.697991625E0
2.553645022E1,-2.345000029E0,6.382999897E0,-2.944999933E0,7.410447856E0
2.554143137E1,-2.410000086E0,6.210000038E0,-2.875999928E0,7.255589326E0
2.554641229E1,-2.424000025E0,5.977000237E0,-3.154000044E0,7.179695274E0
2.555139328E1,-2.357000113E0,5.703000069E0,-3.559000015E0,7.123632530E0
2.555637420E1,-2.073999882E0,5.480000019E0,-3.762000084E0,6.963082676E0
2.556135513E1,-1.529000044E0,5.356999874E0,-3.709000111E0,6.692680375E0
2.556633605E1,-8.370000124E-1,5.354000092E0,-3.410000086E0,6.402654652E0
2.557131698E1,-1.710000038E-1,5.474999905E0,-2.996999979E0,6.243946975E0
2.557629789E1,2.989999950E-1,5.625999928E0,-2.638999939E0,6.221382231E0
2.558127881E1,5.830000043E-1,5.686999798E0,-2.253999949E0,6.145109557E0
2.558625974E1,8.169999719E-1,5.626999855E0,-1.736999989E0,5.945400347E0
2.559124076E1,1.052000046E0,5.548999786E0,-1.039999962E0,5.742795717E0
2.559622169E1,1.366000056E0,5.485000134E0,-2.000000030E-1,5.656074842E0
2.560120253E1,1.702000022E0,5.317999840E0,7.239999771E-1,5.630462000E0
2.560618346E1,2.000000000E0,5.046000004E0,1.598000050E0,5.658243561E0
2.561116446E1,2.321000099E0,4.750000000E0,2.312999964E0,5.770572787E0
2.561614542E1,2.822999954E0,4.471000195E0,2.976000071E0,6.067598199E0
2.562112634E1,3.608999968E0,4.183000088E0,3.677000046E0,6.636467421E0
2.562610726E1,4.743000031E0,3.884999990E0,4.364999771E0,7.526120994E0
2.563108823E1,6.126999855E0,3.696000099E0,4.923999786E0,8.685983989E0
2.563606915E1,7.526999950E0,3.697999954E0,5.425000191E0,9.988070834E0
2.564105008E1,8.781000137E0,3.892999887E0,5.977000237E0,1.131308726E1
2.564603100E1,9.855999947E0,4.189000130E0,6.446000099E0,1.249957497E1
2.565101192E1,1.074800014E1,4.467000008E0,6.785999775E0,1.347306161E1
2.565599310E1,1.139500046E1,4.734000206E0,7.014999866E0,1.419390773E1
2.566097379E1,1.175899982E1,4.943999767E0,7.340000153E0,1.471709254E1
2.566595471E1,1.191899967E1,4.977000237E0,7.690999985E0,1.503278302E1
2.567093584E1,1.190799999E1,4.848999977E0,7.987999916E0,1.513675683E1
2.567591653E1,1.183699989E1,4.642000198E0,8.166999817E0,1.511167159E1
2.568089768E1,1.194900036E1,4.428999901E0,8.189000130E0,1.514775141E1
2.568587861E1,1.227799988E1,4.458000183E0,8.147000313E0,1.539469586E1
2.569085953E1,1.274699974E1,4.580999851E0,7.848999977E0,1.565497885E1
2.569584047E1,1.326299953E1,4.789999962E0,7.171000004E0,1.582006629E1
2.570082139E1,1.377999973E1,5.038000107E0,6.185999870E0,1.592282739E1
2.570580231E1,1.423999977E1,5.201000214E0,5.242000103E0,1.604077809E1
2.571078325E1,1.469600010E1,5.369999886E0,4.584000111E0,1.630406007E1
2.571576418E1,1.518500042E1,5.638000011E0,4.328999996E0,1.676638073E1
2.572074510E1,1.573600006E1,5.868000031E0,4.478000164E0,1.738124299E1
2.572572603E1,1.609000015E1,6.002999783E0,4.901000023E0,1.785900088E1
2.573070695E1,1.621100044E1,6.149000168E0,5.363999844E0,1.814880803E1
2.573568788E1,1.610099983E1,6.352000237E0,5.808000088E0,1.825713470E1
2.574066881E1,1.591199970E1,6.519000053E0,6.123000145E0,1.825322511E1
2.574564973E1,1.568400002E1,6.672999859E0,6.432000160E0,1.821777730E1
2.575063073E1,1.538399982E1,6.827000141E0,6.631000042E0,1.808992933E1
2.575561165E1,1.488700008E1,6.962999821E0,6.696000099E0,1.774662096E1
2.576059258E1,1.416600037E1,7.090000153E0,6.659999847E0,1.718427381E1
2.576557350E1,1.335200024E1,7.170000076E0,6.540999889E0,1.650664990E1
2.577055442E1,1.257900047E1,7.106999874E0,6.235000134E0,1.573581669E1
2.577553534E1,1.196399975E1,6.649000168E0,5.788000107E0,1.486093666E1
2.578051626E1,1.139200020E1,6.255000114E0,5.442999840E0,1.409002989E1
2.578549718E1,1.078100014E1,5.901000023E0,5.189000130E0,1.334082035E1
2.579047810E1,1.018500042E1,5.558000088E0,4.897999763E0,1.259428443E1
2.579545900E1,9.604000092E0,5.196000099E0,4.596000195E0,1.184729727E1
2.580043993E1,9.095999718E0,4.827000141E0,4.283999920E0,1.115301737E1
2.580542085E1,8.578000069E0,4.454999924E0,3.901999950E0,1.042375715E1
2.581040177E1,8.003999710E0,4.123000145E0,3.640000105E0,9.711474776E0
2.581538270E1,7.427999973E0,3.855999947E0,3.486999989E0,9.066591869E0
2.582036385E1,6.901000023E0,3.607000113E0,3.352999926E0,8.478022153E0
2.582534474E1,6.375000000E0,3.336999893E0,3.230000019E0,7.887274143E0
2.583032566E1,5.922999859E0,3.046000004E0,3.122999907E0,7.356165561E0
2.583530653E1,5.572000027E0,2.779000044E0,3.035000086E0,6.926850010E0
2.584028746E1,5.366000175E0,2.549999952E0,3.033999920E0,6.670952942E0
2.584526838E1,5.216000080E0,2.348999977E0,2.992000103E0,6.455735616E0
2.585024929E1,5.124000072E0,2.135999918E0,2.802000046E0,6.218446482E0
2.585523022E1,5.222000122E0,1.924999952E0,2.451999903E0,6.081711405E0
2.586021112E1,5.527999878E0,1.725000024E0,2.161999941E0,6.181314705E0
2.586519204E1,5.808000088E0,1.488999963E0,1.980999947E0,6.314613741E0
2.587017297E1,5.947000027E0,1.281000018E0,1.914999962E0,6.377695134E0
2.587515387E1,5.920000076E0,1.187999964E0,1.940999985E0,6.342335986E0
2.588013480E1,5.885000229E0,1.110999942E0,1.996000051E0,6.312809578E0
2.588511580E1,5.915999889E0,9.359999895E-1,1.990000010E0,6.311517306E0
2.589009670E1,5.967000008E0,6.669999957E-1,1.906000018E0,6.299429669E0
2.589507762E1,5.926000118E0,5.070000291E-1,1.848000050E0,6.228132193E0
2.590005854E1,5.863999844E0,3.950000107E-1,1.847000003E0,6.160675952E0
2.590503949E1,5.867000103E0,2.370000035E-1,1.830000043E0,6.150346280E0
2.591002041E1,5.968999863E0,1.200000010E-2,1.746000051E0,6.219133343E0
2.591500134E1,5.949999809E0,-1.480000019E-1,1.641000032E0,6.173919568E0
2.591998226E1,5.783999920E0,-3.440000117E-1,1.506999969E0,5.986989226E0
2.592496319E1,5.495999813E0,-5.500000119E-1,1.363000035E0,5.689137286E0
2.592994410E1,5.218999863E0,-7.779999971E-1,1.187000036E0,5.408531469E0
2.593492502E1,4.938000202E0,-8.999999762E-1,9.670000076E-1,5.111646992E0
2.593990594E1,4.652999878E0,-1.034000039E0,7.189999819E-1,4.820427877E0
2.594488685E1,4.328000069E0,-1.182999969E0,4.639999866E-1,4.510695014E0
2.594986801E1,3.957999945E0,-1.327999949E0,2.509999871E-1,4.182385494E0
2.595484890E1,3.453999996E0,-1.347000003E0,1.720000058E-1,3.711348674E0
2.595982983E1,2.907000065E0,-1.370000005E0,2.700000107E-1,3.224972774E0
2.596481075E1,2.405999899E0,-1.427999973E0,4.449999928E-1,2.833027432E0
2.596979163E1,1.921000004E0,-1.565000057E0,5.509999990E-1,2.538319758E0
2.597477256E1,1.389000058E0,-1.682999969E0,5.210000277E-1,2.243490826E0
2.597975348E1,1.041000009E0,-1.794000030E0,4.830000103E-1,2.129649298E0
2.598473440E1,8.320000172E-1,-1.863999963E0,4.650000036E-1,2.093548398E0
2.598971532E1,4.639999866E-1,-1.861999989E0,3.810000122E-1,1.956399999E0
2.599469625E1,-2.899999917E-2,-1.802999973E0,2.509999871E-1,1.820618273E0
2.599967725E1,-3.700000048E-1,-1.812000036E0,1.870000064E-1,1.858820362E0
2.600465810E1,-4.289999902E-1,-1.889000058E0,1.570000052E-1,1.943453424E0
2.600963901E1,-2.649999857E-1,-2.005000114E0,1.289999932E-1,2.026546681E0
2.601461994E1,-1.550000012E-1,-2.059000015E0,6.000000052E-3,2.064834633E0
2.601960094E1,-2.540000081E-1,-2.112999916E0,-2.179999948E-1,2.139347715E0
2.602458185E1,-5.770000219E-1,-2.127000093E0,-4.930000007E-1,2.258341742E0
2.602956277E1,-9.240000248E-1,-2.101000071E0,-7.429999709E-1,2.412473067E0
2.603454373E1,-1.225000024E0,-2.058000088E0,-9.309999943E-1,2.569581758E0
2.603952465E1,-1.383000016E0,-2.086999893E0,-1.016000032E0,2.701946274E0
2.604450557E1,-1.429999948E0,-2.158999920E0,-9.409999847E-1,2.755296985E0
2.604948654E1,-1.419999957E0,-2.266000032E0,-8.399999738E-1,2.802990542E0
2.605446747E1,-1.539999962E0,-2.364000082E0,-7.710000277E-1,2.924814065E0
2.605944839E1,-1.697999954E0,-2.506000042E0,-7.260000110E-1,3.112927251E0
2.606442933E1,-1.848000050E0,-2.668999910E0,-7.189999819E-1,3.325000102E0
2.606941025E1,-1.955999970E0,-2.829999924E0,-7.689999938E-1,3.525081055E0
2.607439118E1,-2.167999983E0,-3.028000116E0,-8.659999967E-1,3.823475464E0
2.607937211E1,-2.476999998E0,-3.244999886E0,-1.001999974E0,4.203517241E0
2.608435327E1,-2.851999998E0,-3.446000099E0,-1.159000039E0,4.620833449E0
2.608933419E1,-3.194000006E0,-3.624000072E0,-1.276000023E0,4.996317506E0
2.609431515E1,-3.529999971E0,-3.766000032E0,-1.383999944E0,5.344072594E0
2.609929607E1,-3.871999979E0,-3.908999920E0,-1.513000011E0,5.706297683E0
2.610427702E1,-4.206999779E0,-4.081999779E0,-1.661000013E0,6.092658728E0
2.610925794E1,-4.546999931E0,-4.289000034E0,-1.759999990E0,6.493714625E0
2.611423885E1,-4.941999912E0,-4.408999920E0,-1.789999962E0,6.860520628E0
2.611921977E1,-5.335999966E0,-4.466000080E0,-1.761000037E0,7.177685803E0
2.612420070E1,-5.639999866E0,-4.540999889E0,-1.722000003E0,7.442819526E0
2.612918161E1,-5.827000141E0,-4.692999840E0,-1.723000050E0,7.677688930E0
2.613416253E1,-5.923999786E0,-4.843999863E0,-1.728999972E0,7.845224601E0
2.613914346E1,-5.914999962E0,-5.038000107E0,-1.868000031E0,7.991125937E0
2.614412438E1,-5.912000179E0,-5.219999790E0,-2.130000114E0,8.169274412E0
2.614910531E1,-5.967000008E0,-5.389999866E0,-2.503999949E0,8.421828982E0
2.615408634E1,-6.084000111E0,-5.492000103E0,-2.948999882E0,8.710552381E0
2.615906727E1,-6.214000225E0,-5.572999954E0,-3.397000074E0,9.011755478E0
2.616404819E1,-6.315000057E0,-5.639999866E0,-3.792000055E0,9.277288862E0
2.616902904E1,-6.416999817E0,-5.743000031E0,-4.145999908E0,9.557680223E0
2.617401004E1,-6.526000023E0,-5.856999874E0,-4.500000000E0,9.856121135E0
2.617899096E1,-6.640999794E0,-5.994999886E0,-4.822000027E0,1.016339442E1
2.618397190E1,-6.771999836E0,-6.092000008E0,-5.030000210E0,1.040544800E1
2.618895282E1,-6.848000050E0,-6.176000118E0,-5.010000229E0,1.049467410E1
2.619393376E1,-6.842999935E0,-6.269000053E0,-4.827000141E0,1.046073325E1
2.619891468E1,-6.758999825E0,-6.364999771E0,-4.564000130E0,1.034540468E1
2.620389561E1,-6.730999947E0,-6.519000053E0,-4.315999985E0,1.031656812E1
2.620887652E1,-6.784999847E0,-6.736999989E0,-4.097000122E0,1.040234597E1
2.621385745E1,-6.966000080E0,-6.960999966E0,-3.875000000E0,1.058283056E1
2.621883860E1,-7.221000195E0,-7.132999897E0,-3.640000105E0,1.078295563E1
2.622381954E1,-7.515999794E0,-7.230000019E0,-3.562000036E0,1.102048082E1
2.622880047E1,-7.709000111E0,-7.293000221E0,-3.684000015E0,1.123336063E1
2.623378138E1,-7.875999928E0,-7.434000015E0,-3.954999924E0,1.152986364E1
2.623876230E1,-8.098999977E0,-7.578000069E0,-4.267000198E0,1.188390409E1
2.624374323E1,-8.277999878E0,-7.732999802E0,-4.578000069E0,1.221812803E1
2.624872415E1,-8.366999626E0,-7.951000214E0,-4.822999954E0,1.250945305E1
2.625370508E1,-8.534000397E0,-8.128999710E0,-5.000000000E0,1.280272624E1
2.625868598E1,-8.795000076E0,-8.269000053E0,-5.139999866E0,1.312051778E1
2.626366691E1,-9.019000053E0,-8.350000381E0,-5.178999901E0,1.333742510E1
2.626864783E1,-9.204000473E0,-8.413999557E0,-5.145999908E0,1.349037910E1
2.627362874E1,-9.498000145E0,-8.503999710E0,-4.971000195E0,1.368359824E1
2.627860967E1,-9.920999527E0,-8.670000076E0,-4.780000210E0,1.401583158E1
2.628359067E1,-1.040900040E1,-8.868000031E0,-4.752999783E0,1.447686847E1
2.628857159E1,-1.093000031E1,-9.015000343E0,-4.699999809E0,1.492732850E1
2.629355251E1,-1.141800022E1,-9.100000381E0,-4.689000130E0,1.533517063E1
2.629853344E1,-1.186100006E1,-9.194000244E0,-4.770999908E0,1.574723478E1
2.630351437E1,-1.222900009E1,-9.303999901E0,-4.894999981E0,1.612680632E1
2.630849529E1,-1.237100029E1,-9.399999619E0,-5.057000160E0,1.633936632E1
2.631347621E1,-1.231900024E1,-9.487000465E0,-5.321000099E0,1.643392792E1
2.631845713E1,-1.211499977E1,-9.597999573E0,-5.748000145E0,1.649043119E1
2.632343805E1,-1.181099987E1,-9.689000130E0,-6.192999840E0,1.648422544E1
2.632841918E1,-1.139900017E1,-9.800000191E0,-6.558000088E0,1.640074918E1
2.633340010E1,-1.092899990E1,-9.906999588E0,-6.869999886E0,1.627232553E1
2.633838079E1,-1.036900043E1,-1.006000042E1,-7.190999985E0,1.613785175E1
2.634336194E1,-9.810999870E0,-1.034799957E1,-7.354000092E0,1.604425539E1
2.634834287E1,-9.331000328E0,-1.080500031E1,-7.199999809E0,1.598923375E1
2.635332380E1,-9.064000130E0,-1.122999954E1,-6.705999851E0,1.591349811E1
2.635830472E1,-8.956999779E0,-1.163399982E1,-5.926000118E0,1.583335954E1
2.636328564E1,-9.112999916E0,-1.212500000E1,-5.070000172E0,1.599272629E1
2.636826655E1,-9.567000389E0,-1.272500038E1,-4.383999825E0,1.651280066E1
2.637324747E1,-1.021300030E1,-1.350599957E1,-3.852999926E0,1.736556961E1
2.637822839E1,-1.081700039E1,-1.443299961E1,-3.447999954E0,1.836321537E1
2.638320931E1,-1.131200027E1,-1.541699982E1,-3.173000097E0,1.938332178E1
2.638819023E1,-1.185599995E1,-1.631200027E1,-2.923000097E0,2.037621204E1
2.639317123E1,-1.256000042E1,-1.695100021E1,-2.803999901E0,2.128267921E1
2.639815208E1,-1.341600037E1,-1.737700081E1,-3.007999897E0,2.215845857E1
2.640313300E1,-1.458500004E1,-1.761000061E1,-3.400000095E0,2.311697100E1
2.640811401E1,-1.625200081E1,-1.762100029E1,-3.694000006E0,2.425433606E1
2.641309493E1,-1.852499962E1,-1.731699944E1,-3.858000040E0,2.565030691E1
2.641807586E1,-2.113599968E1,-1.676600075E1,-4.184999943E0,2.730097962E1
2.642305675E1,-2.308799934E1,-1.595699978E1,-4.361999989E0,2.840261607E1
2.642803768E1,-2.520299911E1,-1.536999989E1,-4.508999825E0,2.986233648E1
2.643301859E1,-2.676000023E1,-1.467800045E1,-5.006999969E0,3.092913446E1
2.643799951E1,-2.723800087E1,-1.387300014E1,-5.669000149E0,3.108868584E1
2.644298044E1,-2.619199944E1,-1.328800011E1,-6.611000061E0,3.010476878E1
2.644796137E1,-2.394400024E1,-1.312199974E1,-7.218999863E0,2.824209595E1
2.645294230E1,-2.110300064E1,-1.320400047E1,-7.320000172E0,2.594734412E1
2.645792322E1,-1.832099915E1,-1.335200024E1,-6.850999832E0,2.368271772E1
2.646290414E1,-1.602499962E1,-1.358199978E1,-5.889999866E0,2.181658610E1
2.646788507E1,-1.439599991E1,-1.379699993E1,-4.583000183E0,2.045986098E1
2.647286623E1,-1.323600006E1,-1.402499962E1,-3.122999907E0,1.953574775E1
2.647784715E1,-1.229599953E1,-1.438700008E1,-1.638000011E0,1.899632648E1
2.648282808E1,-1.112399960E1,-1.487399960E1,7.969999909E-1,1.859070843E1
2.648780898E1,-1.092199993E1,-1.542000008E1,2.842000008E0,1.910872703E1
2.649278990E1,-1.140600014E1,-1.647100067E1,2.397000074E0,2.017761908E1
2.649777082E1,-1.183600044E1,-1.737199974E1,1.952000022E0,2.111131416E1
2.650275170E1,-1.245199966E1,-1.816399956E1,1.753999949E0,2.209207304E1
2.650773262E1,-1.385299969E1,-1.886700058E1,1.366999984E0,2.344649228E1
2.651271355E1,-1.602599907E1,-1.949300003E1,1.749999970E-1,2.523569538E1
2.651769443E1,-1.874300003E1,-2.006999969E1,-1.202999949E0,2.748730883E1
2.652267536E1,-2.187199974E1,-2.036100006E1,-2.398000002E0,2.997841057E1
2.652765628E1,-2.508699989E1,-2.019000053E1,-3.634000063E0,3.240678388E1
2.653263723E1,-2.758799934E1,-1.959799957E1,-4.719999790E0,3.416808003E1
2.653761816E1,-3.022999954E1,-1.921500015E1,-6.172999859E0,3.634797148E1
2.654259908E1,-3.228799820E1,-1.864100075E1,-7.837999821E0,3.809771618E1
2.654758004E1,-3.363100052E1,-1.785700035E1,-9.277000427E0,3.919157300E1
2.655256097E1,-3.410699844E1,-1.705800056E1,-1.021800041E1,3.947999821E1
2.655754189E1,-3.354000092E1,-1.641500092E1,-1.048799992E1,3.878636434E1
2.656252281E1,-3.213399887E1,-1.599300003E1,-1.019900036E1,3.731473625E1
2.656750374E1,-3.014299965E1,-1.589599991E1,-9.727000237E0,3.543864803E1
2.657248488E1,-2.808499908E1,-1.601199913E1,-9.031999588E0,3.356677384E1
2.657746558E1,-2.635600090E1,-1.617499924E1,-8.178000450E0,3.198670154E1
2.658244673E1,-2.510099983E1,-1.618400002E1,-7.197000027E0,3.072098401E1
2.658742766E1,-2.423299980E1,-1.603800011E1,-6.002999783E0,2.967308095E1
2.659240836E1,-2.371899986E1,-1.584700012E1,-4.610000134E0,2.889585556E1
2.659738951E1,-2.362000084E1,-1.569099998E1,-3.198999882E0,2.853673983E1
2.660237045E1,-2.374900055E1,-1.559899998E1,-2.065000057E0,2.848873554E1
2.660735138E1,-2.406100082E1,-1.551000023E1,-1.266000032E0,2.865474871E1
2.661233230E1,-2.449200058E1,-1.540100002E1,-7.749999762E-1,2.894217544E1
2.661731322E1,-2.501700020E1,-1.527799988E1,-4.959999919E-1,2.931746229E1
2.662229414E1,-2.566500092E1,-1.513599968E1,-4.760000110E-1,2.979961970E1
2.662727504E1,-2.633799934E1,-1.493999958E1,-7.720000148E-1,3.029009378E1
2.663225596E1,-2.689200020E1,-1.473200035E1,-1.376000047E0,3.069372713E1
2.663723696E1,-2.727400017E1,-1.451000023E1,-2.099999905E0,3.096483798E1
2.664221787E1,-2.745899963E1,-1.426099968E1,-2.904000044E0,3.107741928E1
2.664719879E1,-2.749300003E1,-1.400899982E1,-3.760999918E0,3.108475908E1
2.665217963E1,-2.745999908E1,-1.376799965E1,-4.521999836E0,3.104928093E1
2.665716063E1,-2.730100060E1,-1.354199982E1,-5.143000126E0,3.090600011E1
2.666214156E1,-2.714200020E1,-1.333100033E1,-5.678999901E0,3.076775560E1
2.666712245E1,-2.710099983E1,-1.311800003E1,-6.043000221E0,3.070934660E1
2.667210338E1,-2.709399986E1,-1.289299965E1,-6.119999886E0,3.062300879E1
2.667708430E1,-2.706399918E1,-1.269099998E1,-5.915999889E0,3.047163577E1
2.668206523E1,-2.694499969E1,-1.252200031E1,-5.420000076E0,3.020281280E1
2.668704615E1,-2.667399979E1,-1.241399956E1,-4.735000134E0,2.979983013E1
2.669202704E1,-2.629500008E1,-1.237500000E1,-3.964999914E0,2.933068152E1
2.669700820E1,-2.582200050E1,-1.231700039E1,-3.223000050E0,2.879013612E1
2.670198912E1,-2.526099968E1,-1.220600033E1,-2.559000015E0,2.817184818E1
2.670697006E1,-2.464900017E1,-1.210799980E1,-2.003000021E0,2.753522975E1
2.671195099E1,-2.404199982E1,-1.202900028E1,-1.559999943E0,2.692857595E1
2.671693191E1,-2.348800087E1,-1.188599968E1,-1.203999996E0,2.635171321E1
2.672191287E1,-2.301899910E1,-1.162899971E1,-8.920000196E-1,2.580510837E1
2.672689379E1,-2.266300011E1,-1.135700035E1,-5.849999785E-1,2.535616800E1
2.673187475E1,-2.239599991E1,-1.122500038E1,-3.779999912E-1,2.505442734E1
2.673685567E1,-2.221699905E1,-1.117199993E1,-3.549999893E-1,2.487035694E1
2.674183660E1,-2.208699989E1,-1.104500008E1,-4.230000079E-1,2.469831006E1
2.674681757E1,-2.205100060E1,-1.083899975E1,-5.270000100E-1,2.457657974E1
