"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.868438796E0,7.800000161E-2,-3.000000026E-3,-1.000000015E-1,1.268581907E-1
4.873419948E0,9.200000018E-2,1.300000027E-2,-1.000000015E-1,1.365027485E-1
4.878400931E0,8.699999750E-2,2.500000037E-2,-9.600000083E-2,1.319469581E-1
4.883382083E0,7.500000298E-2,1.799999923E-2,-1.049999967E-1,1.302843035E-1
4.888363008E0,7.199999690E-2,6.000000052E-3,-1.049999967E-1,1.274558703E-1
4.893343981E0,7.900000364E-2,1.499999966E-2,-1.070000008E-1,1.338469302E-1
4.898325135E0,7.699999958E-2,9.999999776E-3,-9.600000083E-2,1.234706447E-1
4.903306060E0,7.599999756E-2,9.999999776E-3,-1.049999967E-1,1.300038420E-1
4.908287078E0,8.699999750E-2,-1.000000047E-3,-1.030000001E-1,1.348295205E-1
4.913268232E0,8.699999750E-2,8.000000380E-3,-1.099999994E-1,1.404741949E-1
4.918249234E0,8.900000155E-2,-1.000000047E-3,-1.270000041E-1,1.550838525E-1
4.923230386E0,8.200000226E-2,0.000000000E0,-1.000000015E-1,1.293213079E-1
4.928211311E0,7.900000364E-2,-8.999999613E-3,-1.220000014E-1,1.456228035E-1
4.933192309E0,8.200000226E-2,-4.999999888E-3,-1.459999979E-1,1.675261166E-1
4.938173487E0,7.800000161E-2,-3.200000152E-2,-2.129999995E-1,2.290785895E-1
4.943154489E0,9.600000083E-2,-7.000000216E-3,-2.560000122E-1,2.734977265E-1
4.948135640E0,9.000000358E-2,-4.000000190E-3,-2.440000027E-1,2.600999846E-1
4.953116555E0,4.600000009E-2,-2.899999917E-2,-2.730000019E-1,2.783630741E-1
4.958097553E0,5.600000173E-2,1.099999994E-2,-2.460000068E-1,2.525331731E-1
4.963078707E0,5.999999866E-2,6.400000304E-2,-1.700000018E-1,1.913008124E-1
4.968059695E0,4.600000009E-2,6.100000069E-2,-4.300000146E-2,8.766983642E-2
4.973040847E0,4.899999872E-2,2.899999917E-2,6.899999827E-2,8.945948573E-2
4.978021772E0,7.599999756E-2,3.400000185E-2,1.000000015E-1,1.301230189E-1
4.983002750E0,9.300000221E-2,4.100000113E-2,3.999999911E-2,1.092245413E-1
4.987983904E0,1.080000028E-1,1.400000043E-2,-4.000000190E-3,1.089770646E-1
4.992964829E0,1.010000035E-1,-1.099999994E-2,-7.100000232E-2,1.239475738E-1
4.997945832E0,1.019999981E-1,-3.400000185E-2,-1.529999971E-1,1.869999970E-1
5.002926986E0,1.140000001E-1,-2.999999933E-2,-2.049999982E-1,2.364762128E-1
5.007908017E0,1.049999967E-1,-2.300000004E-2,-2.119999975E-1,2.376930757E-1
5.012888940E0,9.799999744E-2,-9.999999776E-3,-1.669999957E-1,1.938891386E-1
